NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,1043,10008,10020,19,14857,1,3503307,35,3,24,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CBADADBB,10000100,CDDBCCBEECBBCAEDEBDEBDCBAAB,910909019911010901100990001,555,555,555,555,555,555,555,555,555,555,555,43.1,29.8,25,37,45,65,40,29,65,20,47.5,42.1,78.3,70,80,85,C,C,C,A,A,B,E,E,B,A,A,A,D,E,B,C,B,B,A,B,A,A,A,A,35,B,A,B,C,A,E,C,C,A,C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,1043,10008,10020,6,14858,1,3503307,35,3,21,F,2012,2013,2,0,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAEACDAC,11101111,BDCCCEDDEECEBEEDCAEDDBDDAAB,111991109011011001900011100,555,555,555,555,555,555,555,555,555,555,555,60.2,64.3,87.5,29.5,13,65,0,46,70,40,58.8,56.5,71.7,70,65,80,C,C,B,B,A,B,A,E,C,A,A,A,C,F,D,A,D,B,A,D,A,A,A,D,31,A,A,B,C,A,B,B,B,C,H,6,6,6,6,6,5,5,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6
2016,634,10002,10028,17,14970,1,4304663,43,4,25,M,2008,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,AEDDBDBC,00000101,ABBCCCEDBABDABCAAEBBEECADED,110901118101801110111010111,555,555,555,555,555,555,555,555,555,555,555,60.8,33.6,25,46.5,64,80,60,29,65,20,69.9,70.8,65,75,40,80,C,D,C,B,B,B,E,D,D,A,A,A,B,B,D,A,A,A,A,A,D,B,A,A,43,A,A,C,C,A,B,E,C,B,C,5,4,4,6,6,6,6,6,6,6,5,4,6,6,5,6,6,6,4,6,3,4,5,8,8,6,6,4,4,5,4,5,3,4,4,3,4,4,4,5,4,4
2016,634,10002,10028,17,14970,1,4304663,43,4,22,M,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CBEABDAE,10100110,ABEBCCEDBACDBECBCBCBEDCBDDD,111901118111801001011110101,555,555,555,555,555,555,555,555,555,555,555,65.8,53.4,50,58.5,64,80,60,53,65,50,69.9,70.8,65,75,40,80,C,B,C,B,C,C,E,E,C,A,A,A,C,D,D,E,E,B,A,A,A,A,A,A,43,A,A,B,C,A,C,D,A,E,F,5,5,5,6,6,2,5,5,6,5,2,3,3,1,1,5,4,6,5,3,3,1,4,7,7,1,1,3,6,4,5,6,2,2,2,3,4,1,1,1,1,4
2016,634,10002,10028,6,14973,1,4314407,43,4,29,F,2004,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAEBADAE,11110110,BDCBAADAEBDECEEABAEBABDDABC,111990109001111001900011111,555,555,555,555,555,555,555,555,555,555,555,65.8,77,75,80,93,65,100,67,55,70,62,60.9,68.3,60,65,80,C,C,D,B,B,C,C,D,D,A,D,A,E,D,A,A,D,B,A,A,A,A,B,A,53,E,A,B,H,A,C,C,A,E,A,4,4,3,4,8,6,6,6,6,5,3,4,7,7,8,6,4,4,6,8,6,3,4,2,5,7,7,5,3,5,4,4,2,3,2,2,2,5,8,2,3,3
2016,634,10002,10028,12,14975,1,4314407,43,4,25,M,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAEBBDCE,01110100,DABEBAECCCBADECCABBDDDEDBDD,101191119101911019110011019,555,555,555,555,555,555,555,555,555,555,555,64.3,58.2,50,70.5,71,75,70,70,70,70,66.3,72.7,30,10,20,60,C,D,C,C,C,B,B,D,C,A,A,A,D,E,A,A,F,B,A,A,A,A,A,A,41,A,A,B,C,A,B,C,A,H,A,4,4,3,3,4,5,4,4,5,5,6,4,4,3,4,5,2,2,4,5,4,4,4,5,7,5,5,4,4,5,5,5,4,5,4,3,3,4,5,4,5,4
2016,634,10002,10028,28,14979,1,4314407,43,4,23,F,2010,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CABAAECE,11000000,BBEDCBEABEEBADECCDBCEEAECAB,010101001111991119009110110,555,555,555,555,555,555,555,555,555,555,555,50.2,30.2,25,38,61,65,60,15,75,0,56.8,60.9,33.3,15,35,50,C,C,C,C,B,B,B,B,C,A,A,A,D,D,F,E,A,B,A,A,B,C,A,E,43,A,A,B,C,B,C,D,E,E,F,5,4,4,3,4,4,2,3,2,3,3,3,3,2,2,5,6,6,3,2,1,1,3,4,6,1,1,6,5,5,4,6,4,2,1,1,2,5,6,4,3,6
2016,634,10002,10028,23,14980,1,4314407,43,4,31,F,2005,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEBDABBE,10000000,DCDAABEBBEAADDACCCDDDECDABE,100909001010091001190009011,555,555,555,555,555,555,333,555,555,555,555,33,18.7,12.5,28,0,0,0,56,80,50,37.7,36.4,45,30,60,45,C,C,C,C,C,C,B,B,D,A,A,A,C,C,D,A,B,F,E,A,A,A,A,A,43,A,A,D,H,A,B,B,E,A,A,2,2,1,2,2,6,6,6,3,4,7,7,8,1,1,6,1,1,5,2,3,5,2,6,2,1,1,2,2,1,2,5,5,1,3,2,3,4,2,6,2,3
2016,647,10008,10022,23,15156,1,3304557,33,3,29,F,2006,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBBDADBA,10000100,AEDAEBAEEECCEBECCCCDCCBCEBB,000919110001090001091009010,555,555,555,555,555,555,555,555,555,555,555,33.7,35,25,50,46,30,50,54,30,60,33.3,31.8,41.7,40,60,25,C,B,B,B,B,C,E,E,D,B,A,A,D,D,C,C,C,E,E,B,A,A,A,A,33,A,A,F,C,A,B,B,A,B,D,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,648,10008,10022,51,15158,1,3170107,31,3,30,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,EECCBAECBDCCCADCBDACAZBCAAD,EECXBXXCBDCCCXDCBDACXZBCAAX,DAEABDBE,01100100,DECCEBECDDACCBCDBBADCBBBABB,011909910101190010109810109,555,555,555,333,555,555,333,333,555,555,555,42.4,22.5,37.5,0,0,0,0,0,0,0,49,50,43.3,60,45,25,D,C,A,B,B,C,B,D,E,A,A,A,D,D,A,A,G,B,A,B,A,A,A,A,31,A,D,B,C,B,E,D,C,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6
2016,648,10008,10022,17,15159,1,3170107,31,3,36,M,1999,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EEEEAEAD,00100010,CCEDBCDDDEEDCDCABBBBEDAECBE,001911018001811101111101000,555,555,555,555,555,555,555,555,555,555,555,52,37.4,25,56,54,70,50,58,50,60,56.8,58.3,48.3,25,40,80,.,.,.,.,.,.,.,.,.,B,A,A,C,C,C,C,C,D,D,E,A,A,A,A,35,A,A,F,G,A,B,B,A,E,C,6,7,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,5,6,6,6
2016,663,121,10028,28,15246,1,3304904,33,3,29,F,2004,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAEDCDDA,11101100,BBADCBCCEAABACACDBCAECBDABC,011101010001990109019001000,555,555,555,555,555,555,555,555,555,555,555,42.1,58.3,62.5,52,54,30,60,50,50,50,36.7,39.1,23.3,30,20,20,C,C,D,B,B,B,B,D,E,A,A,A,B,D,B,C,A,B,A,H,A,F,A,D,33,A,A,F,E,A,B,C,E,A,H,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,5,6,8,5,5,6,6,6,6,7,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6
2016,665,10003,10028,12,15343,1,3554102,35,3,25,F,2008,2010,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,AAEEBDAE,01100110,DBBEDAACACCADDCDACBDDEBDADB,111191019101901119110101119,555,555,555,555,555,555,555,555,555,555,555,67.7,61.6,50,79,79,75,80,79,75,80,69.7,77.3,26.7,10,40,30,B,B,C,A,A,A,E,D,D,A,A,A,E,E,D,A,E,B,A,E,A,B,A,A,35,B,A,B,C,A,E,E,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,665,10003,10028,6,15345,1,3554102,35,3,25,F,2012,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CBDAADEE,10000100,BDCAAEDADCEABEEACADAEABDAAE,111991109100011001911101100,555,555,555,333,555,555,333,333,555,555,555,49.7,15,25,0,0,0,0,0,0,0,61.3,60.9,63.3,100,60,30,D,C,B,B,A,B,E,D,D,A,A,A,B,B,B,B,B,B,A,E,A,A,A,A,35,A,D,B,C,A,B,B,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,5,6,6,6,7,7,6,5,4,6,6,6,6,5,6,3,6,8,6,6,6
2016,665,10003,10028,38,15347,1,3554102,35,3,30,F,2003,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CADABDCD,11000100,EAAEDBBCBEEECADBBABEDCECEEA,099181111801108100011811919,555,555,555,555,555,555,555,555,555,555,555,60,53.7,37.5,78,94,70,100,62,70,60,62.1,68.4,26.7,40,0,40,C,C,C,B,B,C,E,D,B,C,A,A,D,D,C,B,B,B,B,E,A,A,A,A,35,A,A,G,B,A,D,B,E,E,F,6,5,6,6,6,6,6,6,6,6,6,5,6,5,6,6,6,6,6,8,6,5,6,6,6,8,8,5,6,6,6,6,6,7,5,6,6,6,6,6,6,6
2016,670,10008,10028,12,15475,1,3507605,35,3,28,F,2005,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBADAE,11110110,DDBEBADCACEACECDABBDDDEDADB,101191019101911119110011119,555,555,555,555,555,555,555,555,555,555,555,69.9,66.4,75,53.5,58,90,50,49,45,50,71,77.3,35,0,45,60,C,C,C,A,C,B,A,C,D,A,A,A,F,E,D,A,F,B,A,E,A,A,A,A,99,B,A,B,A,A,B,C,E,E,H,6,6,6,5,6,6,5,6,6,6,6,5,5,1,2,6,6,6,6,8,6,5,5,5,7,5,4,6,6,1,6,4,4,4,3,3,3,6,6,5,3,3
2016,670,10008,10028,12,15475,1,3507605,35,3,23,M,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBBDEE,11110100,DBBECAECECDADECDABBDEEEDACD,111191119111911119111111109,555,555,555,555,555,555,555,555,555,555,555,81.7,62.1,62.5,61.5,69,65,70,54,70,50,88.2,95.5,46.7,50,40,50,C,C,B,D,B,C,B,D,D,A,A,A,F,F,D,A,F,B,A,B,A,A,A,A,35,B,A,B,H,A,C,B,E,G,B,6,6,5,6,6,6,6,6,6,6,6,4,4,3,2,6,4,4,3,4,6,5,6,5,6,5,3,3,4,6,5,6,6,5,5,6,5,6,5,6,5,1
2016,671,10005,10028,17,15550,1,5002704,50,5,32,F,2011,2012,2,0,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,A,A,A,D,D,A,A,B,C,E,E,A,A,A,A,50,A,A,B,C,B,B,B,E,E,D,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6
2016,5439,10005,10022,6,15648,1,5300108,53,5,34,M,2001,2009,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,688,10001,10028,51,15743,1,2916401,29,2,26,M,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,EECCBAECBDCCCADCBDACAZBCAAD,EECXBXXCBDCCCXDCBDACXZBCAAX,ACBCDCEC,00000001,ACBCCDCECABCCBCCCDACBACCCAC,000909900001190101119801019,555,555,555,555,555,555,333,555,555,555,555,35.3,20.3,12.5,32,0,0,0,64,80,60,40.3,40,41.7,0,85,40,C,C,C,C,C,C,C,C,C,A,A,A,E,E,D,A,E,B,A,A,A,B,A,A,28,B,A,B,C,A,B,B,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,693,10002,10028,23,15782,1,3304557,33,3,24,F,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEDBDDE,11100100,DBCADDAEBEBCEBADCCDBCBDECBC,111909111001091001191119110,555,555,555,555,555,555,555,555,555,555,555,66.7,58.2,50,70.5,72,40,80,69,65,70,69.5,68.2,76.7,60,70,100,C,C,B,B,C,C,B,D,B,A,A,A,D,E,B,D,B,B,A,A,A,C,A,A,33,B,A,B,C,A,B,B,A,H,F,5,5,4,4,5,5,5,5,5,5,4,4,4,4,6,4,6,6,6,5,5,4,5,5,5,3,6,3,4,3,5,5,5,4,4,5,5,4,8,4,5,4
2016,693,10002,10028,12,15783,1,3304557,33,3,25,F,2008,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,AAEABDAE,01100110,CDBEDADCECAADECEABEEDDECDDB,001191019101911019000010019,555,555,555,555,555,555,555,555,555,555,555,49.9,57,50,67.5,58,90,50,77,65,80,47.5,50,33.3,30,40,30,C,C,C,B,B,C,B,C,D,A,A,A,D,F,D,A,F,B,A,A,A,B,B,A,35,B,A,B,A,A,E,C,E,E,G,3,5,3,3,3,5,4,4,5,5,2,2,2,3,1,6,3,2,2,2,3,4,3,5,5,4,6,5,1,2,3,2,2,4,1,2,1,1,1,2,2,1
2016,693,10002,10028,28,15784,1,3304557,33,3,22,M,2011,2014,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEDBDAC,01100111,DBADEBCCCEABADECCABBEEADCAB,111111010101991119009111110,555,555,555,555,555,555,555,555,555,555,555,69.3,63.9,62.5,66,85,65,90,47,75,40,71.1,73.9,55,15,85,65,D,C,A,C,B,C,C,D,D,A,A,A,F,E,B,D,B,B,A,A,A,D,A,A,33,B,A,C,G,A,A,D,E,G,A,4,5,3,5,6,5,5,5,5,5,5,4,4,3,6,5,6,6,6,6,5,3,4,5,6,6,6,3,5,1,3,4,4,5,3,1,2,4,2,6,3,1
2016,694,10002,10028,12,15839,1,5002704,50,5,24,F,2008,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,ABEABDAE,00100110,DDBEDAECECDABECCACBAEDEDADE,101191119111911019101011119,555,555,555,555,555,555,555,555,555,555,555,69.7,52.7,37.5,75.5,97,85,100,54,70,50,75.3,81.8,38.3,55,20,40,C,C,C,C,B,C,E,E,B,A,A,A,D,F,D,A,C,B,A,A,A,A,A,A,42,B,A,B,C,A,B,D,E,E,A,6,6,5,5,6,6,5,5,6,5,5,4,5,5,4,4,4,4,4,8,6,5,5,5,7,4,4,5,5,4,6,4,6,6,5,4,4,5,4,6,4,4
2016,694,10002,10028,6,15841,1,5002704,50,5,25,M,2008,2010,2,1,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,EAEAADBE,01100100,ADDEADDEEBDECEEAAAEECADDABE,010990109001111011900111110,555,555,555,555,555,555,555,555,555,555,555,53.1,48.7,37.5,65.5,83,95,80,48,80,40,54.5,56.5,43.3,80,50,0,C,C,B,A,A,B,B,D,C,A,C,A,E,E,B,E,G,B,B,A,A,A,A,A,50,E,A,A,C,A,A,B,E,D,F,6,6,5,5,6,4,4,6,6,4,4,4,2,4,4,6,7,7,7,7,5,5,5,6,5,7,7,3,5,5,6,6,5,6,6,5,5,2,7,6,3,3
2016,694,10002,10028,23,15874,1,5002704,50,5,23,F,2011,2012,2,1,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEBCDAE,11111110,DBCAEEAEDDBCCDAADCEDDCCDCDB,111919110101091111090009100,555,555,555,555,555,555,555,555,555,555,555,64.5,77.3,87.5,62,65,85,60,59,55,60,60.2,59.1,66.7,70,40,90,B,C,B,A,A,B,C,C,D,A,A,A,E,D,B,C,E,B,A,A,A,A,A,A,50,B,A,B,A,A,C,C,E,E,A,6,6,6,6,6,6,6,6,4,6,6,5,6,5,6,6,5,5,5,6,6,6,6,5,6,4,5,6,5,5,6,6,5,6,6,5,6,6,6,6,6,4
2016,1426,121,10022,17,15977,1,5211503,52,5,23,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EEEAADBD,00100100,EAEEEDEDDABDBEEAEBEDEDCBDED,001900118101800101001110111,555,555,555,555,555,555,555,555,555,555,555,49.7,37.2,25,55.5,58,50,60,53,65,50,53.8,54.2,51.7,75,0,80,C,C,C,B,B,C,B,D,D,A,A,A,D,C,A,A,A,D,E,E,A,A,A,A,52,A,A,B,C,B,E,B,E,B,E,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6
2016,712,10005,10020,36,16170,1,3304557,33,3,73,M,1961,2009,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,717,10002,10028,12,16236,1,4314902,43,4,24,M,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBBDAC,11110111,DEBEDAECACCABECEAABCEDEDADD,101191119101911019101011119,555,555,555,555,555,555,555,555,555,555,555,77.1,83.3,87.5,77,82,90,80,72,80,70,75,77.3,61.7,65,50,70,C,C,C,A,A,B,C,E,D,A,A,A,F,E,A,A,E,B,A,A,A,B,A,A,52,B,A,B,C,A,C,D,A,E,F,5,5,4,6,6,5,4,5,5,6,5,5,6,5,4,6,6,5,6,8,6,5,5,6,7,2,6,6,4,5,6,6,5,6,6,6,6,6,6,5,5,6
2016,730,115,10028,6,16390,1,4119905,41,4,23,M,2010,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,ABCDACCD,00000000,BDCBAEEACCDCCEBBBDBCBBBDADC,111991009100110100900001101,555,555,555,555,555,555,555,555,555,555,555,41.2,18,0,45,61,65,60,29,65,20,48.9,47.8,55,40,65,60,C,C,C,B,B,C,D,D,B,A,A,A,C,D,B,D,E,B,B,A,A,A,A,D,41,A,A,A,K,B,B,B,A,A,A,6,6,4,3,6,4,5,6,5,6,5,4,6,5,3,5,6,4,3,3,6,4,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5,5,4,5,3
2016,730,115,10028,38,16393,1,4119905,41,4,24,F,2009,2012,2,1,1,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CCEAADAB,10100110,CADEDBBCBEAECBDBBEEEBBBCEDA,099181111811118100010801909,555,555,555,333,555,555,333,333,555,555,555,47.8,30,50,0,0,0,0,0,0,0,53.7,63.2,0,0,0,0,D,C,C,D,B,C,B,D,B,B,A,A,C,D,C,E,B,E,A,A,A,C,A,D,41,A,A,B,C,A,D,C,E,B,A,6,6,6,5,6,6,6,6,6,5,5,5,5,4,5,6,4,4,5,4,6,6,6,6,6,4,4,5,6,5,6,6,4,4,4,8,8,5,5,6,6,5
2016,737,10008,10020,28,16508,1,3550308,35,3,41,F,1994,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EEAABBCC,00000001,DBBBECCACAEDACECBDEBECDEADA,110010000010991109009000000,555,555,555,555,555,555,333,555,555,555,555,23.9,17.1,12.5,24,0,0,0,48,40,50,26.2,26.1,26.7,80,0,0,D,C,B,B,B,C,B,C,C,E,D,A,B,B,C,D,B,B,A,H,A,F,A,C,35,A,A,C,E,A,E,B,E,H,H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,780,118,10028,36,16825,1,5103403,51,5,21,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,BEEDADCB,00100100,ADCEBCCDABCADCAEDEDCEDECBAA,001088000011000901199100901,555,555,555,555,555,555,555,555,555,555,555,36.8,41.4,25,66,89,45,100,43,55,40,35.3,33.3,46.3,39,60,40,B,C,C,A,A,B,E,E,D,A,D,A,C,E,B,H,D,B,A,E,A,A,A,D,51,D,A,B,C,A,B,D,A,B,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
